step,timestep,layer,head,source,mass,entropy
7,0.90234375,17,6,reference,0.028628958389163017,0.7130521535873413
7,0.90234375,17,7,reference,0.03441843017935753,0.7386908531188965
7,0.90234375,17,8,reference,0.008314683102071285,0.37853965163230896
7,0.90234375,17,9,reference,0.3659696877002716,0.44319334626197815
7,0.90234375,17,10,reference,0.021868644282221794,0.5342987179756165
7,0.90234375,17,11,reference,0.13464534282684326,0.7436156272888184
7,0.90234375,17,12,reference,0.1381041705608368,0.7591454386711121
7,0.90234375,17,13,reference,0.16424660384655,0.8528164625167847
7,0.90234375,17,14,reference,0.008802393451333046,0.6762927174568176
7,0.90234375,17,15,reference,0.24588516354560852,0.5230824947357178
7,0.90234375,17,16,reference,0.15881788730621338,0.654680609703064
7,0.90234375,17,17,reference,0.09236538410186768,0.6132432818412781
7,0.90234375,17,18,reference,0.22717085480690002,0.49674585461616516
7,0.90234375,17,19,reference,0.43471813201904297,0.21078823506832123
7,0.90234375,17,20,reference,0.009502885863184929,0.323693186044693
7,0.90234375,17,21,reference,0.06035684794187546,0.5894368290901184
7,0.90234375,17,22,reference,0.015147256664931774,0.4917604923248291
7,0.90234375,17,23,reference,0.10090366750955582,0.5929664373397827
7,0.90234375,18,0,text,0.08874112367630005,0.30184870958328247
7,0.90234375,18,1,text,0.001084640622138977,0.7872501611709595
7,0.90234375,18,2,text,0.005550507456064224,0.8835167288780212
7,0.90234375,18,3,text,0.24681754410266876,0.24799805879592896
7,0.90234375,18,4,text,0.09008130431175232,0.47825363278388977
7,0.90234375,18,5,text,0.014143840409815311,0.854822039604187
7,0.90234375,18,6,text,0.1778258979320526,0.48815441131591797
7,0.90234375,18,7,text,0.003360260045155883,0.8211902379989624
7,0.90234375,18,8,text,0.9130820631980896,0.578683614730835
7,0.90234375,18,9,text,0.1393454372882843,0.2501314878463745
7,0.90234375,18,10,text,0.05812367796897888,0.4151737093925476
7,0.90234375,18,11,text,0.001609461847692728,0.7812978029251099
7,0.90234375,18,12,text,0.020108729600906372,0.7953618764877319
7,0.90234375,18,13,text,0.039071034640073776,0.6891418099403381
7,0.90234375,18,14,text,0.07450618594884872,0.3285258114337921
7,0.90234375,18,15,text,0.015266449190676212,0.9030795693397522
7,0.90234375,18,16,text,0.0024299148935824633,0.7166164517402649
7,0.90234375,18,17,text,0.0033963376190513372,0.8520317673683167
7,0.90234375,18,18,text,0.005144577473402023,0.640527069568634
7,0.90234375,18,19,text,0.006862192880362272,0.8625015020370483
7,0.90234375,18,20,text,0.03695237264037132,0.6249589323997498
7,0.90234375,18,21,text,0.5027177333831787,0.2189456671476364
7,0.90234375,18,22,text,0.0015731719322502613,0.8949038982391357
7,0.90234375,18,23,text,0.00427017267793417,0.7920332551002502
7,0.90234375,18,0,target,0.643957793712616,0.7873113751411438
7,0.90234375,18,1,target,0.9302523732185364,0.40152794122695923
7,0.90234375,18,2,target,0.18427744507789612,0.5181318521499634
7,0.90234375,18,3,target,0.38561418652534485,0.6949782371520996
7,0.90234375,18,4,target,0.36057400703430176,0.6216706037521362
7,0.90234375,18,5,target,0.9581729769706726,0.13217726349830627
7,0.90234375,18,6,target,0.6093868613243103,0.6622017621994019
7,0.90234375,18,7,target,0.049526289105415344,0.5379083156585693
7,0.90234375,18,8,target,0.07611055672168732,0.7100843787193298
7,0.90234375,18,9,target,0.6284653544425964,0.6454647183418274
7,0.90234375,18,10,target,0.6508614420890808,0.8576869964599609
7,0.90234375,18,11,target,0.014045788906514645,0.5425707697868347
7,0.90234375,18,12,target,0.5942277908325195,0.5025049448013306
7,0.90234375,18,13,target,0.6567097306251526,0.5190479159355164
7,0.90234375,18,14,target,0.8682013154029846,0.708558201789856
7,0.90234375,18,15,target,0.9438164830207825,0.22709636390209198
7,0.90234375,18,16,target,0.10843343287706375,0.617837131023407
7,0.90234375,18,17,target,0.6844525933265686,0.5902467370033264
7,0.90234375,18,18,target,0.28172293305397034,0.702969491481781
7,0.90234375,18,19,target,0.3335479199886322,0.551779568195343
7,0.90234375,18,20,target,0.7263817191123962,0.8871806859970093
7,0.90234375,18,21,target,0.4267860949039459,0.8192641735076904
7,0.90234375,18,22,target,0.37789833545684814,0.4613690972328186
7,0.90234375,18,23,target,0.007388800848275423,0.565284252166748
7,0.90234375,18,0,scene,0.128800168633461,0.7928102016448975
7,0.90234375,18,1,scene,0.04367876052856445,0.3923569321632385
7,0.90234375,18,2,scene,0.5631962418556213,0.4106767475605011
7,0.90234375,18,3,scene,0.2668030560016632,0.6599046587944031
7,0.90234375,18,4,scene,0.35359999537467957,0.6189013719558716
7,0.90234375,18,5,scene,0.01762661524116993,0.19322837889194489
7,0.90234375,18,6,scene,0.1450059711933136,0.6128649115562439
7,0.90234375,18,7,scene,0.6176207661628723,0.38447391986846924
7,0.90234375,18,8,scene,0.005731666460633278,0.5471395254135132
7,0.90234375,18,9,scene,0.14538009464740753,0.6328120231628418
7,0.90234375,18,10,scene,0.1421268880367279,0.7760062217712402
7,0.90234375,18,11,scene,0.6622573733329773,0.3693201541900635
7,0.90234375,18,12,scene,0.19864818453788757,0.5315008759498596
7,0.90234375,18,13,scene,0.18349343538284302,0.5829929113388062
7,0.90234375,18,14,scene,0.036410849541425705,0.5877388119697571
7,0.90234375,18,15,scene,0.025068532675504684,0.2740745544433594
7,0.90234375,18,16,scene,0.44954797625541687,0.47693803906440735
7,0.90234375,18,17,scene,0.21280378103256226,0.5976281762123108
7,0.90234375,18,18,scene,0.4067966938018799,0.6668792366981506
7,0.90234375,18,19,scene,0.4803313910961151,0.5761124491691589
7,0.90234375,18,20,scene,0.0942036584019661,0.8152173757553101
7,0.90234375,18,21,scene,0.03880533203482628,0.7125936150550842
7,0.90234375,18,22,scene,0.371665894985199,0.4242658019065857
7,0.90234375,18,23,scene,0.6065371036529541,0.3286997675895691
7,0.90234375,18,0,reference,0.13850077986717224,0.7736145853996277
7,0.90234375,18,1,reference,0.02498420514166355,0.4200704097747803
7,0.90234375,18,2,reference,0.24697579443454742,0.45363926887512207
7,0.90234375,18,3,reference,0.10076521337032318,0.627143383026123
7,0.90234375,18,4,reference,0.19574469327926636,0.6215466856956482
7,0.90234375,18,5,reference,0.010056530125439167,0.2087942510843277
7,0.90234375,18,6,reference,0.06778128445148468,0.606755256652832
7,0.90234375,18,7,reference,0.3294926583766937,0.3998352885246277
7,0.90234375,18,8,reference,0.005075632594525814,0.6267719864845276
7,0.90234375,18,9,reference,0.08680904656648636,0.6232547163963318
7,0.90234375,18,10,reference,0.14888806641101837,0.7515923976898193
7,0.90234375,18,11,reference,0.32208728790283203,0.40616801381111145
7,0.90234375,18,12,reference,0.18701522052288055,0.5484029650688171
7,0.90234375,18,13,reference,0.12072567641735077,0.5797035098075867
7,0.90234375,18,14,reference,0.020881565287709236,0.5676053762435913
7,0.90234375,18,15,reference,0.015848491340875626,0.30083078145980835
7,0.90234375,18,16,reference,0.43958866596221924,0.47382307052612305
7,0.90234375,18,17,reference,0.09934722632169724,0.6215428113937378
7,0.90234375,18,18,reference,0.30633583664894104,0.6563801765441895
7,0.90234375,18,19,reference,0.1792585402727127,0.5804626941680908
7,0.90234375,18,20,reference,0.14246228337287903,0.8410647511482239
7,0.90234375,18,21,reference,0.03169085830450058,0.702861487865448
7,0.90234375,18,22,reference,0.24886257946491241,0.4488699734210968
7,0.90234375,18,23,reference,0.3818039894104004,0.36597853899002075
7,0.90234375,19,0,text,0.09470944106578827,0.5619288682937622
7,0.90234375,19,1,text,0.025113992393016815,0.5787935853004456
7,0.90234375,19,2,text,0.010352487675845623,0.6951864957809448
7,0.90234375,19,3,text,0.13218288123607635,0.519386351108551
7,0.90234375,19,4,text,0.07485076040029526,0.5627350807189941
7,0.90234375,19,5,text,0.06110893562436104,0.5508643984794617
7,0.90234375,19,6,text,0.0027106162160634995,0.7611119747161865
7,0.90234375,19,7,text,0.04827350005507469,0.6120253801345825
7,0.90234375,19,8,text,0.023201951757073402,0.6203489899635315
7,0.90234375,19,9,text,0.10178738832473755,0.5580583214759827
7,0.90234375,19,10,text,0.28548184037208557,0.5612789392471313
7,0.90234375,19,11,text,0.026195287704467773,0.576235830783844
7,0.90234375,19,12,text,0.047915343195199966,0.49880534410476685
7,0.90234375,19,13,text,0.03330129012465477,0.40038591623306274
7,0.90234375,19,14,text,0.11005404591560364,0.5385108590126038
7,0.90234375,19,15,text,0.2507907450199127,0.5172716975212097
7,0.90234375,19,16,text,0.22032564878463745,0.5480411648750305
7,0.90234375,19,17,text,0.004070939961820841,0.6028609275817871
7,0.90234375,19,18,text,0.0751211941242218,0.5380154848098755
7,0.90234375,19,19,text,0.00811011902987957,0.5589842200279236
7,0.90234375,19,20,text,0.1384575068950653,0.528250515460968
7,0.90234375,19,21,text,0.17312011122703552,0.5309866666793823
7,0.90234375,19,22,text,0.2549920082092285,0.47956132888793945
7,0.90234375,19,23,text,0.021767329424619675,0.6608123183250427
7,0.90234375,19,0,target,0.4383922517299652,0.7052844762802124
7,0.90234375,19,1,target,0.9081608057022095,0.6575490832328796
7,0.90234375,19,2,target,0.43775200843811035,0.8099839091300964
7,0.90234375,19,3,target,0.6989009380340576,0.7564674615859985
7,0.90234375,19,4,target,0.8787176609039307,0.7033445239067078
7,0.90234375,19,5,target,0.5845447182655334,0.6185606718063354
7,0.90234375,19,6,target,0.1186101883649826,0.5228573679924011
7,0.90234375,19,7,target,0.8829382658004761,0.5213837623596191
7,0.90234375,19,8,target,0.8517679572105408,0.5953279733657837
7,0.90234375,19,9,target,0.7563769817352295,0.5686160326004028
7,0.90234375,19,10,target,0.5017589926719666,0.7371842861175537
7,0.90234375,19,11,target,0.7545757293701172,0.8792622685432434
7,0.90234375,19,12,target,0.8323731422424316,0.616961658000946
7,0.90234375,19,13,target,0.943237841129303,0.8403401970863342
7,0.90234375,19,14,target,0.7866156101226807,0.6932790875434875
7,0.90234375,19,15,target,0.6722791194915771,0.6979341506958008
7,0.90234375,19,16,target,0.5722224712371826,0.5933768153190613
7,0.90234375,19,17,target,0.9573608040809631,0.41292205452919006
7,0.90234375,19,18,target,0.802226185798645,0.5669073462486267
7,0.90234375,19,19,target,0.6103664636611938,0.5829132795333862
7,0.90234375,19,20,target,0.7924140691757202,0.637927234172821
7,0.90234375,19,21,target,0.6911161541938782,0.5249146223068237
7,0.90234375,19,22,target,0.6061084270477295,0.586570143699646
7,0.90234375,19,23,target,0.7202692031860352,0.6606241464614868
7,0.90234375,19,0,scene,0.31409311294555664,0.6516823172569275
7,0.90234375,19,1,scene,0.05448812246322632,0.609637975692749
7,0.90234375,19,2,scene,0.33714383840560913,0.7905445694923401
7,0.90234375,19,3,scene,0.09604915231466293,0.6316636204719543
7,0.90234375,19,4,scene,0.028895357623696327,0.475610613822937
7,0.90234375,19,5,scene,0.23799975216388702,0.6081346273422241
7,0.90234375,19,6,scene,0.5046603679656982,0.3261398375034332
7,0.90234375,19,7,scene,0.03876933082938194,0.580713152885437
7,0.90234375,19,8,scene,0.08941569924354553,0.5893161296844482
7,0.90234375,19,9,scene,0.09490595012903214,0.5294002890586853
7,0.90234375,19,10,scene,0.10624881088733673,0.6559225916862488
7,0.90234375,19,11,scene,0.13042841851711273,0.8456145524978638
7,0.90234375,19,12,scene,0.08685760945081711,0.5314100980758667
7,0.90234375,19,13,scene,0.017744766548275948,0.6645246148109436
7,0.90234375,19,14,scene,0.0760577917098999,0.6120958924293518
7,0.90234375,19,15,scene,0.05139737203717232,0.49418991804122925
7,0.90234375,19,16,scene,0.13170941174030304,0.5644212365150452
7,0.90234375,19,17,scene,0.022789902985095978,0.45515626668930054
7,0.90234375,19,18,scene,0.08834674209356308,0.4885505437850952
7,0.90234375,19,19,scene,0.05722814053297043,0.5950844287872314
7,0.90234375,19,20,scene,0.042765192687511444,0.4308990240097046
7,0.90234375,19,21,scene,0.08230104297399521,0.5075442790985107
7,0.90234375,19,22,scene,0.09938623756170273,0.416959285736084
7,0.90234375,19,23,scene,0.16425415873527527,0.6980901956558228
7,0.90234375,19,0,reference,0.1528051346540451,0.6828082203865051
7,0.90234375,19,1,reference,0.012237037532031536,0.557276725769043
7,0.90234375,19,2,reference,0.21475166082382202,0.7635732293128967
7,0.90234375,19,3,reference,0.07286697626113892,0.699470579624176
7,0.90234375,19,4,reference,0.017536228522658348,0.5697401762008667
7,0.90234375,19,5,reference,0.1163465827703476,0.633666455745697
7,0.90234375,19,6,reference,0.3740188181400299,0.3690824508666992
7,0.90234375,19,7,reference,0.03001890517771244,0.6270288825035095
7,0.90234375,19,8,reference,0.035614337772130966,0.607155978679657
7,0.90234375,19,9,reference,0.04692959412932396,0.5666022300720215
7,0.90234375,19,10,reference,0.10651040077209473,0.8033493161201477
7,0.90234375,19,11,reference,0.08880066126585007,0.8141056895256042
7,0.90234375,19,12,reference,0.03285389393568039,0.6138778924942017
7,0.90234375,19,13,reference,0.00571611151099205,0.6184778809547424
7,0.90234375,19,14,reference,0.02727244421839714,0.5637986063957214
7,0.90234375,19,15,reference,0.025532789528369904,0.4664815366268158
7,0.90234375,19,16,reference,0.07574252039194107,0.5897923707962036
7,0.90234375,19,17,reference,0.01577831618487835,0.48007163405418396
7,0.90234375,19,18,reference,0.03430590406060219,0.5328317284584045
7,0.90234375,19,19,reference,0.3242953419685364,0.6556730270385742
7,0.90234375,19,20,reference,0.026363279670476913,0.4783985912799835
7,0.90234375,19,21,reference,0.0534626804292202,0.6702443957328796
7,0.90234375,19,22,reference,0.03951336070895195,0.4573240578174591
7,0.90234375,19,23,reference,0.09370933473110199,0.7060134410858154
7,0.90234375,20,0,text,0.07645686715841293,0.5614796876907349
7,0.90234375,20,1,text,0.10640422999858856,0.5500619411468506
7,0.90234375,20,2,text,0.20538339018821716,0.5009788274765015
7,0.90234375,20,3,text,0.03061366081237793,0.5449047088623047
7,0.90234375,20,4,text,0.018263349309563637,0.5459834933280945
7,0.90234375,20,5,text,0.18854182958602905,0.4984244108200073
7,0.90234375,20,6,text,0.2920973002910614,0.4932127594947815
7,0.90234375,20,7,text,0.15213315188884735,0.5260887145996094
7,0.90234375,20,8,text,0.18562859296798706,0.5171259641647339
7,0.90234375,20,9,text,0.041299279779195786,0.5400723218917847
7,0.90234375,20,10,text,0.028844892978668213,0.6176983118057251
7,0.90234375,20,11,text,0.0015012591611593962,0.6999973654747009
7,0.90234375,20,12,text,0.003379706759005785,0.6656359434127808
7,0.90234375,20,13,text,0.028770390897989273,0.5862566828727722
7,0.90234375,20,14,text,0.12082082778215408,0.5426158308982849
7,0.90234375,20,15,text,0.0643523782491684,0.5662034749984741
7,0.90234375,20,16,text,0.3712572753429413,0.43940502405166626
7,0.90234375,20,17,text,0.14177316427230835,0.5336514115333557
7,0.90234375,20,18,text,0.0498807393014431,0.5474468469619751
7,0.90234375,20,19,text,0.07266972213983536,0.5655379295349121
7,0.90234375,20,20,text,0.014024513773620129,0.5127156972885132
7,0.90234375,20,21,text,0.02390456385910511,0.5226963758468628
7,0.90234375,20,22,text,0.04971656575798988,0.5612325668334961
7,0.90234375,20,23,text,0.1515824943780899,0.5244185328483582
7,0.90234375,20,0,target,0.6802328824996948,0.7929572463035583
7,0.90234375,20,1,target,0.610328197479248,0.7624240517616272
7,0.90234375,20,2,target,0.5969581007957458,0.6152069568634033
7,0.90234375,20,3,target,0.7205486297607422,0.7087543606758118
7,0.90234375,20,4,target,0.923778235912323,0.7365000247955322
7,0.90234375,20,5,target,0.6245540976524353,0.6013652086257935
7,0.90234375,20,6,target,0.5893429517745972,0.6083261966705322
7,0.90234375,20,7,target,0.5315782427787781,0.7135717868804932
7,0.90234375,20,8,target,0.5807165503501892,0.6474940776824951
7,0.90234375,20,9,target,0.8507776856422424,0.5295842885971069
7,0.90234375,20,10,target,0.4140847623348236,0.8836991786956787
7,0.90234375,20,11,target,0.8640645742416382,0.3190588653087616
7,0.90234375,20,12,target,0.9599018096923828,0.4020976424217224
7,0.90234375,20,13,target,0.7434133291244507,0.718552827835083
7,0.90234375,20,14,target,0.6495547294616699,0.6504952907562256
7,0.90234375,20,15,target,0.6578672528266907,0.7417797446250916
7,0.90234375,20,16,target,0.4674968421459198,0.38897666335105896
7,0.90234375,20,17,target,0.6994417905807495,0.7452090978622437
7,0.90234375,20,18,target,0.7840569019317627,0.7533779740333557
7,0.90234375,20,19,target,0.7726513147354126,0.7981840372085571
7,0.90234375,20,20,target,0.960976243019104,0.762746274471283
7,0.90234375,20,21,target,0.8559316396713257,0.7944756746292114
7,0.90234375,20,22,target,0.8654392957687378,0.7800577878952026
7,0.90234375,20,23,target,0.6667922139167786,0.7176378965377808
7,0.90234375,20,0,scene,0.16507288813591003,0.7412974238395691
7,0.90234375,20,1,scene,0.17853112518787384,0.6921120285987854
7,0.90234375,20,2,scene,0.10023386031389236,0.5219281315803528
7,0.90234375,20,3,scene,0.15864573419094086,0.6586745977401733
7,0.90234375,20,4,scene,0.047431524842977524,0.6259763240814209
7,0.90234375,20,5,scene,0.12424618750810623,0.4810907542705536
7,0.90234375,20,6,scene,0.0872904360294342,0.45509427785873413
7,0.90234375,20,7,scene,0.1282200813293457,0.6229864358901978
7,0.90234375,20,8,scene,0.17665134370326996,0.5519670248031616
7,0.90234375,20,9,scene,0.07127689570188522,0.4959118068218231
7,0.90234375,20,10,scene,0.10278279334306717,0.8699036240577698
7,0.90234375,20,11,scene,0.08437967300415039,0.404085636138916
7,0.90234375,20,12,scene,0.02328440733253956,0.4537283182144165
7,0.90234375,20,13,scene,0.13177381455898285,0.7217909097671509
7,0.90234375,20,14,scene,0.1637883484363556,0.5928447842597961
7,0.90234375,20,15,scene,0.09828686714172363,0.6859297156333923
7,0.90234375,20,16,scene,0.11379603296518326,0.22793546319007874
7,0.90234375,20,17,scene,0.11113971471786499,0.5646266341209412
7,0.90234375,20,18,scene,0.08122622966766357,0.6914398074150085
7,0.90234375,20,19,scene,0.08309867978096008,0.7030494213104248
7,0.90234375,20,20,scene,0.019004078581929207,0.5824844837188721
7,0.90234375,20,21,scene,0.09600287675857544,0.7087728381156921
7,0.90234375,20,22,scene,0.05196097120642662,0.6455174684524536
7,0.90234375,20,23,scene,0.13796843588352203,0.6264603734016418
7,0.90234375,20,0,reference,0.07823736220598221,0.711222231388092
7,0.90234375,20,1,reference,0.10473647713661194,0.6885600686073303
7,0.90234375,20,2,reference,0.09742452949285507,0.6146482825279236
7,0.90234375,20,3,reference,0.09019185602664948,0.683729350566864
7,0.90234375,20,4,reference,0.010526901111006737,0.6479238867759705
7,0.90234375,20,5,reference,0.06265787035226822,0.49629372358322144
7,0.90234375,20,6,reference,0.031269267201423645,0.4958554208278656
7,0.90234375,20,7,reference,0.18806858360767365,0.7027361989021301
7,0.90234375,20,8,reference,0.05700349435210228,0.5800792574882507
7,0.90234375,20,9,reference,0.036646194756031036,0.5229349732398987
7,0.90234375,20,10,reference,0.454287588596344,0.9149133563041687
7,0.90234375,20,11,reference,0.05005454644560814,0.454714298248291
7,0.90234375,20,12,reference,0.013434058986604214,0.5059800148010254
7,0.90234375,20,13,reference,0.09604241698980331,0.7363536357879639
7,0.90234375,20,14,reference,0.065836101770401,0.6126840710639954
7,0.90234375,20,15,reference,0.1794934868812561,0.7503776550292969
7,0.90234375,20,16,reference,0.047449901700019836,0.1341111958026886
7,0.90234375,20,17,reference,0.04764532297849655,0.5323741436004639
7,0.90234375,20,18,reference,0.08483612537384033,0.7201159000396729
7,0.90234375,20,19,reference,0.07158029079437256,0.7992299795150757
7,0.90234375,20,20,reference,0.005995151586830616,0.5725449323654175
7,0.90234375,20,21,reference,0.02416095696389675,0.6061443090438843
7,0.90234375,20,22,reference,0.0328831821680069,0.6452677845954895
7,0.90234375,20,23,reference,0.04365687072277069,0.5956737399101257
7,0.90234375,21,0,text,0.0461454764008522,0.502543568611145
7,0.90234375,21,1,text,0.0628049373626709,0.5296329855918884
7,0.90234375,21,2,text,0.27627497911453247,0.5813074111938477
7,0.90234375,21,3,text,0.20311333239078522,0.5464960336685181
7,0.90234375,21,4,text,0.15735410153865814,0.44395384192466736
7,0.90234375,21,5,text,0.0005119123961776495,0.7164963483810425
7,0.90234375,21,6,text,0.07814480364322662,0.570943295955658
7,0.90234375,21,7,text,0.043106988072395325,0.608914852142334
7,0.90234375,21,8,text,0.0779687836766243,0.5458317399024963
7,0.90234375,21,9,text,0.03105931542813778,0.5679458975791931
7,0.90234375,21,10,text,0.01608247123658657,0.8055590987205505
7,0.90234375,21,11,text,0.06498172134160995,0.557732880115509
7,0.90234375,21,12,text,0.012368712574243546,0.6471210718154907
7,0.90234375,21,13,text,0.04222429171204567,0.617091715335846
7,0.90234375,21,14,text,0.09668906033039093,0.5514689683914185
7,0.90234375,21,15,text,0.18880710005760193,0.5184712409973145
7,0.90234375,21,16,text,0.025071891024708748,0.6295448541641235
7,0.90234375,21,17,text,0.03736913576722145,0.587832510471344
7,0.90234375,21,18,text,0.09091120958328247,0.6197670102119446
7,0.90234375,21,19,text,0.09258702397346497,0.5678091049194336
7,0.90234375,21,20,text,0.04182951897382736,0.5193920731544495
7,0.90234375,21,21,text,0.010041449218988419,0.6510209441184998
7,0.90234375,21,22,text,0.06956944614648819,0.6011374592781067
7,0.90234375,21,23,text,0.08472780883312225,0.5212033987045288
7,0.90234375,21,0,target,0.8493466973304749,0.6083509922027588
7,0.90234375,21,1,target,0.8007640242576599,0.5705885291099548
7,0.90234375,21,2,target,0.5209020376205444,0.7113463878631592
7,0.90234375,21,3,target,0.4711945056915283,0.7028371095657349
7,0.90234375,21,4,target,0.7130646705627441,0.5861899256706238
7,0.90234375,21,5,target,0.9574378132820129,0.26658788323402405
7,0.90234375,21,6,target,0.8734941482543945,0.7075313925743103
7,0.90234375,21,7,target,0.8371272683143616,0.6382552981376648
7,0.90234375,21,8,target,0.8379697203636169,0.6793532371520996
7,0.90234375,21,9,target,0.7822335362434387,0.5368378162384033
7,0.90234375,21,10,target,0.6733372807502747,0.833723247051239
7,0.90234375,21,11,target,0.860264241695404,0.5337816476821899
7,0.90234375,21,12,target,0.15793336927890778,0.6090525388717651
7,0.90234375,21,13,target,0.8562926054000854,0.6038246750831604
7,0.90234375,21,14,target,0.7168399691581726,0.5796343088150024
7,0.90234375,21,15,target,0.5046853423118591,0.6306718587875366
7,0.90234375,21,16,target,0.8268414735794067,0.621553897857666
7,0.90234375,21,17,target,0.8908601999282837,0.6427332162857056
7,0.90234375,21,18,target,0.8248652815818787,0.6116766929626465
7,0.90234375,21,19,target,0.7756141424179077,0.7074239253997803
7,0.90234375,21,20,target,0.9281011819839478,0.5836305618286133
7,0.90234375,21,21,target,0.887024998664856,0.3560001850128174
7,0.90234375,21,22,target,0.49400362372398376,0.7047699689865112
7,0.90234375,21,23,target,0.589275062084198,0.7584825754165649
7,0.90234375,21,0,scene,0.0552607886493206,0.49269354343414307
7,0.90234375,21,1,scene,0.08673028647899628,0.5181977152824402
7,0.90234375,21,2,scene,0.14588917791843414,0.6843079328536987
7,0.90234375,21,3,scene,0.20538869500160217,0.6588966846466064
7,0.90234375,21,4,scene,0.07394761592149734,0.435735285282135
7,0.90234375,21,5,scene,0.02754247561097145,0.36508384346961975
7,0.90234375,21,6,scene,0.022799376398324966,0.4997154176235199
7,0.90234375,21,7,scene,0.0879819393157959,0.5885543823242188
7,0.90234375,21,8,scene,0.06758448481559753,0.5731461644172668
7,0.90234375,21,9,scene,0.07715298980474472,0.5223066806793213
7,0.90234375,21,10,scene,0.14515767991542816,0.8173847198486328
7,0.90234375,21,11,scene,0.057222142815589905,0.5161446928977966
7,0.90234375,21,12,scene,0.5365806221961975,0.5532335042953491
7,0.90234375,21,13,scene,0.05377233400940895,0.6060239672660828
7,0.90234375,21,14,scene,0.11014126986265182,0.47535237669944763
7,0.90234375,21,15,scene,0.1766984760761261,0.6022987365722656
7,0.90234375,21,16,scene,0.08268782496452332,0.5952867865562439
7,0.90234375,21,17,scene,0.05235836282372475,0.5743072032928467
7,0.90234375,21,18,scene,0.05923333764076233,0.5427806377410889
7,0.90234375,21,19,scene,0.09732227772474289,0.5578409433364868
7,0.90234375,21,20,scene,0.018859438598155975,0.48436087369918823
7,0.90234375,21,21,scene,0.057559773325920105,0.366057425737381
7,0.90234375,21,22,scene,0.33077114820480347,0.6642858386039734
7,0.90234375,21,23,scene,0.14384305477142334,0.6963598132133484
7,0.90234375,21,0,reference,0.04924697056412697,0.5418264865875244
7,0.90234375,21,1,reference,0.04970071092247963,0.5357159972190857
7,0.90234375,21,2,reference,0.056933820247650146,0.6742836833000183
7,0.90234375,21,3,reference,0.12030350416898727,0.6496297121047974
7,0.90234375,21,4,reference,0.05563366040587425,0.43532055616378784
7,0.90234375,21,5,reference,0.014507779851555824,0.39314234256744385
7,0.90234375,21,6,reference,0.02556161768734455,0.6267631649971008
7,0.90234375,21,7,reference,0.031783733516931534,0.5863245725631714
7,0.90234375,21,8,reference,0.016476981341838837,0.5686473250389099
7,0.90234375,21,9,reference,0.10955412685871124,0.533230721950531
7,0.90234375,21,10,reference,0.16542255878448486,0.8268853425979614
7,0.90234375,21,11,reference,0.017531923949718475,0.5015947818756104
7,0.90234375,21,12,reference,0.29311731457710266,0.587468147277832
7,0.90234375,21,13,reference,0.04771089181303978,0.6992746591567993
7,0.90234375,21,14,reference,0.07632981985807419,0.5027782320976257
7,0.90234375,21,15,reference,0.12980902194976807,0.6857989430427551
7,0.90234375,21,16,reference,0.0653989389538765,0.6174811720848083
7,0.90234375,21,17,reference,0.019412342458963394,0.5777413249015808
7,0.90234375,21,18,reference,0.024990282952785492,0.5297635793685913
7,0.90234375,21,19,reference,0.03447655215859413,0.5900402069091797
7,0.90234375,21,20,reference,0.011209823191165924,0.48690924048423767
7,0.90234375,21,21,reference,0.04537386819720268,0.4043775796890259
7,0.90234375,21,22,reference,0.10565575957298279,0.6874457597732544
7,0.90234375,21,23,reference,0.18215411901474,0.7267072200775146
7,0.90234375,22,0,text,0.05286318436264992,0.6078324913978577
7,0.90234375,22,1,text,0.06406046450138092,0.5549435019493103
7,0.90234375,22,2,text,0.14879938960075378,0.5475595593452454
7,0.90234375,22,3,text,0.13871803879737854,0.5439644455909729
7,0.90234375,22,4,text,0.06385067850351334,0.5355399250984192
7,0.90234375,22,5,text,0.03905190899968147,0.6088778972625732
7,0.90234375,22,6,text,0.10032172501087189,0.5184847712516785
7,0.90234375,22,7,text,0.2531757056713104,0.5252082943916321
7,0.90234375,22,8,text,0.09639836102724075,0.5274717211723328
7,0.90234375,22,9,text,0.02427651546895504,0.5905848145484924
7,0.90234375,22,10,text,0.036729998886585236,0.31793034076690674
7,0.90234375,22,11,text,0.06494952738285065,0.6334530711174011
7,0.90234375,22,12,text,0.008136313408613205,0.6452510356903076
7,0.90234375,22,13,text,0.1679876148700714,0.5316799879074097
7,0.90234375,22,14,text,0.040742307901382446,0.5377382040023804
7,0.90234375,22,15,text,0.1525777131319046,0.4951672852039337
7,0.90234375,22,16,text,0.11864683777093887,0.5922313928604126
7,0.90234375,22,17,text,0.1618039458990097,0.5257278680801392
7,0.90234375,22,18,text,0.0514431893825531,0.5574619174003601
7,0.90234375,22,19,text,0.188218891620636,0.5579544305801392
7,0.90234375,22,20,text,0.17628811299800873,0.5388785600662231
7,0.90234375,22,21,text,0.05627927556633949,0.5251769423484802
7,0.90234375,22,22,text,0.22314682602882385,0.5386387705802917
7,0.90234375,22,23,text,0.12706808745861053,0.5206285715103149
7,0.90234375,22,0,target,0.5986716747283936,0.8383327722549438
7,0.90234375,22,1,target,0.5854282975196838,0.5721607208251953
7,0.90234375,22,2,target,0.5656983256340027,0.5500833988189697
7,0.90234375,22,3,target,0.5100294947624207,0.6018481254577637
7,0.90234375,22,4,target,0.3481980860233307,0.6554884910583496
7,0.90234375,22,5,target,0.6186984181404114,0.7037457227706909
